image,noise_type,noise_level,sobel_mse,sobel_psnr,prewitt_mse,prewitt_psnr,log_mse,log_psnr,canny_mse,canny_psnr
sample_camera,clean,,0.0,inf,0.0,inf,0.0,inf,0.0,inf
sample_camera,gaussian,0.01,9216.571426391602,8.485109677450067,8434.71565246582,8.870099144462095,11298.212814331055,7.6007060997378115,20466.910457611084,5.020280713308684
sample_camera,gaussian,0.05,21148.55375289917,4.877996874363352,20404.153633117676,5.033617759752357,18716.664791107178,5.408518985098741,24314.920806884766,4.2720750144814605
sample_camera,gaussian,0.1,23297.416877746582,4.457725899676734,23455.673217773438,4.428324584144814,21512.19606399536,4.803956134375641,24839.548015594482,4.179366717836219
sample_camera,s&p,0.01,2857.2958946228027,13.571251436745882,2893.5112953186035,13.5165517882189,2904.425525665283,13.500201159507503,3607.1531295776367,12.559157816438152
sample_camera,s&p,0.05,12432.300567626953,7.18528859629549,12229.643154144287,7.256665758223862,9499.349212646484,8.353865074777694,13557.706546783447,6.808941313897732
sample_camera,s&p,0.1,20852.381229400635,4.939247046401894,20862.303256988525,4.937181067974858,13222.838115692139,6.917556798713931,19920.454788208008,5.137811116319105
